epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,2886.75,0.06283,0.64424,0.88695,0.53533,0.69816,0.66051,0.65882,0.13615,0.62092,0.25176,0.005842,0.005842,0.005842
44,2958.74,0.06463,0.64584,0.89517,0.5645,0.70031,0.66089,0.66089,0.05242,0.53317,0.12678,0.005743,0.005743,0.005743
45,3019.3,0.06149,0.61631,0.88529,0.5756,0.65483,0.65878,0.65664,0.14115,0.60109,0.2347,0.005644,0.005644,0.005644
46,3078.5,0.06147,0.6318,0.89446,0.60504,0.68917,0.67047,0.67026,0.07929,0.51943,0.16388,0.005545,0.005545,0.005545
47,3138.7,0.06145,0.63952,0.8932,0.5859,0.67995,0.66591,0.66591,0.08296,0.52812,0.16301,0.005446,0.005446,0.005446
48,3198.76,0.0588,0.63236,0.88963,0.5882,0.71622,0.67311,0.6729,0.09131,0.54725,0.17518,0.005347,0.005347,0.005347
49,3258.58,0.05723,0.62664,0.88828,0.59294,0.70541,0.68197,0.68191,0.09355,0.52372,0.17309,0.005248,0.005248,0.005248
50,3318.31,0.05757,0.62853,0.88669,0.59814,0.70549,0.683,0.68234,0.09638,0.49089,0.18008,0.005149,0.005149,0.005149
51,3377.8,0.05996,0.62959,0.88527,0.60517,0.73796,0.70036,0.70036,0.09162,0.48628,0.17179,0.00505,0.00505,0.00505
52,3437.59,0.05798,0.61979,0.88775,0.56514,0.72023,0.68033,0.68033,0.05029,0.47379,0.11475,0.004951,0.004951,0.004951
53,3499.67,0.0553,0.59883,0.88825,0.60641,0.69486,0.68771,0.68748,0.08489,0.52878,0.15982,0.004852,0.004852,0.004852
54,3567.84,0.05456,0.60189,0.88642,0.60802,0.68672,0.69724,0.69699,0.0716,0.51437,0.14561,0.004753,0.004753,0.004753
55,3626.61,0.05501,0.59272,0.89262,0.62499,0.67637,0.68333,0.68333,0.09073,0.51035,0.17101,0.004654,0.004654,0.004654
56,3686.83,0.05697,0.61191,0.88643,0.66701,0.66599,0.70672,0.70672,0.07633,0.4827,0.15529,0.004555,0.004555,0.004555
57,3746.55,0.0558,0.60558,0.88705,0.57986,0.72044,0.70653,0.70635,0.06582,0.4989,0.14079,0.004456,0.004456,0.004456
58,3806.05,0.05329,0.58576,0.88834,0.58778,0.73983,0.7041,0.70391,0.06743,0.46427,0.1331,0.004357,0.004357,0.004357
59,3866,0.05177,0.58014,0.88904,0.63681,0.70322,0.70783,0.70762,0.0863,0.48924,0.16574,0.004258,0.004258,0.004258
60,3925.24,0.05137,0.58878,0.88503,0.6143,0.75055,0.70421,0.70374,0.08004,0.48535,0.15501,0.004159,0.004159,0.004159
61,3985.93,inf,0.57785,0.89198,0.60146,0.74231,0.70494,0.70494,0.07691,0.47488,0.15407,0.00406,0.00406,0.00406
62,4036.63,0.04881,0.60268,0.88691,0.60444,0.7261,0.71292,0.71292,0.07663,0.46428,0.15182,0.003961,0.003961,0.003961
63,4114.34,0.04935,0.57649,0.88621,0.60054,0.72313,0.70233,0.70233,0.07843,0.47594,0.15771,0.003862,0.003862,0.003862
64,4173.5,0.04737,0.57839,0.89332,0.59491,0.7632,0.70946,0.70946,0.06024,0.45945,0.14044,0.003763,0.003763,0.003763
65,4232.61,0.04864,0.56929,0.8835,0.60894,0.74319,0.71294,0.71294,0.06364,0.45651,0.14725,0.003664,0.003664,0.003664
66,4292.23,0.04712,0.57659,0.88826,0.61627,0.74998,0.71292,0.71292,0.06634,0.45865,0.14893,0.003565,0.003565,0.003565
67,4352.99,0.04552,0.56973,0.88362,0.6226,0.70748,0.69754,0.69754,0.07138,0.47733,0.15208,0.003466,0.003466,0.003466
68,4412.35,0.04587,0.59211,0.8863,0.61282,0.76316,0.71194,0.71176,0.07227,0.46511,0.15031,0.003367,0.003367,0.003367
69,4472.68,0.04406,0.57466,0.89087,0.61818,0.76573,0.71709,0.71709,0.06844,0.46343,0.14666,0.003268,0.003268,0.003268
70,4532.28,0.04361,0.57911,0.88518,0.62276,0.73493,0.70832,0.70832,0.06729,0.46597,0.14457,0.003169,0.003169,0.003169
71,4588.54,0.04471,0.55118,0.88404,0.64151,0.72925,0.70835,0.70835,0.06729,0.46507,0.14403,0.00307,0.00307,0.00307
72,4675.07,0.04243,0.56246,0.88613,0.63878,0.71042,0.70189,0.70189,0.06746,0.4781,0.1453,0.002971,0.002971,0.002971
73,4735.17,0.04174,0.57736,0.88763,0.63832,0.73085,0.70669,0.70669,0.07415,0.46875,0.1482,0.002872,0.002872,0.002872
74,4795.86,0.04341,0.56737,0.88549,0.63,0.73406,0.70895,0.70895,0.0783,0.46485,0.15223,0.002773,0.002773,0.002773
75,4855.4,0.04299,0.5415,0.88122,0.637,0.7343,0.70958,0.70958,0.08002,0.46005,0.15376,0.002674,0.002674,0.002674
76,4915.1,0.04195,0.54655,0.88613,0.64908,0.71922,0.71367,0.71367,0.07236,0.44822,0.14242,0.002575,0.002575,0.002575
77,4975.44,0.03958,0.53885,0.88655,0.66262,0.74022,0.7174,0.7174,0.07907,0.44533,0.15151,0.002476,0.002476,0.002476
78,5036.33,0.03935,0.54762,0.88786,0.64255,0.74023,0.72094,0.72094,0.06254,0.4357,0.13076,0.002377,0.002377,0.002377
79,5096.24,0.03984,0.52863,0.88266,0.63815,0.76407,0.72159,0.72159,0.05935,0.43334,0.12698,0.002278,0.002278,0.002278
80,5156.37,0.03726,0.54321,0.88632,0.62798,0.76774,0.72485,0.72485,0.06095,0.42982,0.12899,0.002179,0.002179,0.002179
81,5226.75,0.03775,0.54685,0.88508,0.62763,0.77529,0.7182,0.7182,0.06813,0.44163,0.13905,0.00208,0.00208,0.00208
82,5286.55,0.03715,0.53705,0.88092,0.63879,0.7546,0.72036,0.72036,0.06626,0.43821,0.13959,0.001981,0.001981,0.001981
83,5348.18,inf,0.51093,0.8816,0.63664,0.74279,0.71434,0.71434,0.06545,0.44682,0.13887,0.001882,0.001882,0.001882
84,5407.82,0.03679,0.54219,0.88129,0.62505,0.77569,0.72383,0.72383,0.06422,0.43267,0.13732,0.001783,0.001783,0.001783
85,5466.84,0.03646,0.52979,0.88553,0.6213,0.77283,0.72736,0.72736,0.06353,0.43076,0.13612,0.001684,0.001684,0.001684
86,5526.83,0.03403,0.51405,0.8833,0.64478,0.71716,0.72132,0.72132,0.06187,0.44449,0.13526,0.001585,0.001585,0.001585
87,5586.96,0.03409,0.51775,0.88047,0.65976,0.68025,0.71634,0.71634,0.06114,0.45339,0.1343,0.001486,0.001486,0.001486
