epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,1686.92,0.05277,0.46849,0.87567,0.95015,0.9499,0.98078,0.98078,0.11607,0.28436,0.3663,0.005743,0.005743,0.005743
45,1725.02,0.05565,0.47948,0.87665,0.94827,0.941,0.98157,0.98157,0.08824,0.34351,0.34129,0.005644,0.005644,0.005644
46,1762.75,0.05315,0.47042,0.87737,0.95705,0.94328,0.98312,0.98312,0.10482,0.25585,0.35755,0.005545,0.005545,0.005545
47,1800.57,0.05123,0.46265,0.87383,0.94497,0.95351,0.98297,0.98297,0.10702,0.27148,0.35808,0.005446,0.005446,0.005446
48,1838.34,0.0499,0.43848,0.87485,0.95892,0.94886,0.98446,0.98446,0.10368,0.2543,0.35798,0.005347,0.005347,0.005347
49,1876.28,0.05052,0.45335,0.8746,0.95726,0.96213,0.98561,0.98561,0.09724,0.27072,0.34411,0.005248,0.005248,0.005248
50,1914.54,0.04838,0.43101,0.87027,0.94585,0.97379,0.98441,0.98441,0.10417,0.26347,0.35418,0.005149,0.005149,0.005149
51,1952.83,0.05045,0.42497,0.87542,0.96288,0.95418,0.98537,0.98537,0.11057,0.24465,0.36269,0.00505,0.00505,0.00505
52,1990.56,0.051,0.42614,0.87536,0.96929,0.94894,0.98587,0.98581,0.10619,0.23843,0.35818,0.004951,0.004951,0.004951
53,2028.63,0.04845,0.42443,0.87336,0.94924,0.96505,0.98556,0.98556,0.11068,0.24276,0.36287,0.004852,0.004852,0.004852
54,2066.19,0.04912,0.40905,0.87184,0.97231,0.94609,0.98603,0.98603,0.10392,0.24402,0.35704,0.004753,0.004753,0.004753
55,2103.64,0.0489,0.42525,0.87434,0.963,0.96557,0.98644,0.98644,0.10106,0.2582,0.35242,0.004654,0.004654,0.004654
56,2141.38,0.04566,0.40327,0.8731,0.96908,0.96239,0.98571,0.98571,0.09738,0.23149,0.35168,0.004555,0.004555,0.004555
57,2179,0.04694,0.40947,0.86808,0.96693,0.96463,0.98618,0.98618,0.0992,0.22886,0.35445,0.004456,0.004456,0.004456
58,2216.88,0.04574,0.3872,0.87648,0.96446,0.96993,0.98645,0.98645,0.09547,0.22467,0.34616,0.004357,0.004357,0.004357
59,2254.72,0.04743,0.40399,0.87612,0.95911,0.97378,0.98618,0.98618,0.09566,0.22673,0.347,0.004258,0.004258,0.004258
60,2292.76,0.04526,0.40257,0.87329,0.96216,0.9717,0.98591,0.98591,0.09891,0.24144,0.35163,0.004159,0.004159,0.004159
61,2330.61,0.044,0.37231,0.86833,0.96226,0.97337,0.98609,0.98609,0.09936,0.24531,0.35001,0.00406,0.00406,0.00406
62,2368.42,0.04507,0.38159,0.87412,0.9644,0.97578,0.98621,0.98621,0.09815,0.23977,0.34906,0.003961,0.003961,0.003961
63,2405.94,0.04297,0.38333,0.86941,0.96612,0.97517,0.98679,0.98679,0.09509,0.23957,0.34551,0.003862,0.003862,0.003862
64,2443.4,0.04469,0.38207,0.8723,0.9663,0.97612,0.98746,0.98746,0.09505,0.23012,0.34644,0.003763,0.003763,0.003763
65,2480.73,0.0426,0.35932,0.87042,0.97181,0.96768,0.98775,0.98775,0.0919,0.24132,0.3404,0.003664,0.003664,0.003664
66,2518.6,0.0437,0.36636,0.87218,0.97688,0.96708,0.98786,0.98786,0.08969,0.23649,0.3371,0.003565,0.003565,0.003565
67,2555.96,0.04153,0.35153,0.87027,0.96664,0.9786,0.98823,0.98823,0.0913,0.22952,0.33873,0.003466,0.003466,0.003466
68,2593.44,0.04023,0.34762,0.87412,0.98185,0.96731,0.98822,0.98822,0.09225,0.21972,0.34031,0.003367,0.003367,0.003367
69,2630.79,0.04012,0.36045,0.87026,0.9799,0.97076,0.98814,0.98814,0.09557,0.21134,0.34321,0.003268,0.003268,0.003268
70,2667.97,0.03963,0.35026,0.8709,0.9821,0.9688,0.98814,0.98814,0.09574,0.21084,0.3431,0.003169,0.003169,0.003169
71,2705.31,0.04026,0.34039,0.87098,0.98504,0.96837,0.98827,0.98827,0.09416,0.20394,0.34125,0.00307,0.00307,0.00307
72,2742.9,0.03958,0.33706,0.87252,0.98381,0.96848,0.98845,0.98845,0.09487,0.20171,0.34209,0.002971,0.002971,0.002971
73,2780.55,inf,0.3358,0.87393,0.98299,0.9702,0.98869,0.98869,0.09446,0.20441,0.34142,0.002872,0.002872,0.002872
74,2818.18,0.03838,0.33241,0.86993,0.98347,0.97138,0.98882,0.98882,0.09376,0.20594,0.34082,0.002773,0.002773,0.002773
75,2855.82,0.03793,0.33355,0.87244,0.98201,0.97326,0.98898,0.98898,0.09317,0.20252,0.33999,0.002674,0.002674,0.002674
76,2893.31,0.03683,0.32038,0.8721,0.98262,0.972,0.98932,0.98932,0.0935,0.19868,0.34052,0.002575,0.002575,0.002575
77,2930.88,0.03595,0.31776,0.86825,0.98267,0.9728,0.98934,0.98934,0.09339,0.19685,0.34099,0.002476,0.002476,0.002476
78,2968.33,0.03646,0.31891,0.87141,0.98239,0.97213,0.98944,0.98944,0.09351,0.19698,0.34138,0.002377,0.002377,0.002377
79,3006.68,0.03519,0.29973,0.87386,0.98214,0.97236,0.98925,0.98925,0.09396,0.19775,0.34168,0.002278,0.002278,0.002278
80,3043.96,0.03549,0.3093,0.86947,0.98219,0.97351,0.98913,0.98913,0.0938,0.19812,0.34126,0.002179,0.002179,0.002179
81,3081.18,inf,0.31779,0.87291,0.98217,0.97295,0.98896,0.98896,0.09329,0.1976,0.34042,0.00208,0.00208,0.00208
82,3118.48,0.03297,0.29724,0.87105,0.97311,0.98319,0.98898,0.98898,0.09242,0.19706,0.33959,0.001981,0.001981,0.001981
83,3157.42,0.03293,0.29821,0.86933,0.97205,0.9855,0.98904,0.98904,0.09185,0.196,0.33908,0.001882,0.001882,0.001882
84,3196.09,0.03322,0.29528,0.87033,0.97263,0.98411,0.98882,0.98882,0.09165,0.19489,0.33889,0.001783,0.001783,0.001783
85,3233.11,inf,0.28341,0.87029,0.97268,0.9853,0.9887,0.9887,0.09159,0.19484,0.33886,0.001684,0.001684,0.001684
86,3270.43,0.03182,0.29971,0.87207,0.97158,0.98584,0.98869,0.98869,0.09146,0.19522,0.33881,0.001585,0.001585,0.001585
87,3308.29,0.03221,0.28426,0.86769,0.97205,0.9863,0.98853,0.98853,0.09153,0.19574,0.33895,0.001486,0.001486,0.001486
88,3345.97,0.03099,0.27418,0.86965,0.97195,0.98646,0.98848,0.98848,0.09135,0.19602,0.33879,0.001387,0.001387,0.001387
89,3384.25,0.03055,0.26791,0.86988,0.97226,0.98599,0.98873,0.98873,0.09083,0.19597,0.33836,0.001288,0.001288,0.001288
90,3421.81,0.03069,0.27463,0.87384,0.98442,0.97357,0.98856,0.98856,0.09048,0.19604,0.33807,0.001189,0.001189,0.001189
91,3461.56,inf,0.12995,0.8483,0.98555,0.9722,0.98843,0.98843,0.09011,0.19655,0.33795,0.00109,0.00109,0.00109
92,3498.17,inf,0.10386,0.85432,0.98555,0.97221,0.98837,0.98837,0.0901,0.19732,0.33832,0.000991,0.000991,0.000991
93,3534.7,0.02208,0.09372,0.85323,0.97169,0.98713,0.98782,0.98782,0.08975,0.1977,0.3383,0.000892,0.000892,0.000892
94,3571.8,0.02108,0.08587,0.85348,0.9861,0.97222,0.98772,0.98772,0.08936,0.19664,0.33792,0.000793,0.000793,0.000793
95,3609.47,0.02035,0.07664,0.8553,0.98572,0.97251,0.98756,0.98756,0.08886,0.19662,0.33763,0.000694,0.000694,0.000694
96,3646.42,0.0197,0.07838,0.84965,0.98602,0.97228,0.98756,0.98756,0.08858,0.19665,0.33732,0.000595,0.000595,0.000595
97,3683.46,0.01919,0.07548,0.85196,0.98598,0.97245,0.98747,0.98747,0.08831,0.19646,0.337,0.000496,0.000496,0.000496
98,3720.51,0.01855,0.06477,0.84937,0.9859,0.97271,0.98735,0.98735,0.08815,0.1966,0.33697,0.000397,0.000397,0.000397
99,3757.95,0.01779,0.06575,0.85581,0.98633,0.97224,0.98717,0.98717,0.08789,0.19634,0.33678,0.000298,0.000298,0.000298
100,3794.5,0.0167,0.06227,0.8529,0.98636,0.97223,0.9872,0.9872,0.08775,0.19682,0.33665,0.000199,0.000199,0.000199
