epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,778.07,0.06732,0.50731,0.88579,0.60442,0.68448,0.64946,0.6492,0.131,0.57059,0.33579,0.000660045,0.000660045,0.000660045
43,795.431,0.0678,0.52123,0.87421,0.60713,0.72878,0.70355,0.70355,0.13048,0.47812,0.33304,0.000649046,0.000649046,0.000649046
44,812.959,0.06575,0.52721,0.87667,0.68682,0.64417,0.68387,0.68346,0.15077,0.54203,0.35849,0.000638047,0.000638047,0.000638047
45,831.191,0.06695,0.5187,0.87769,0.67662,0.61893,0.67815,0.65463,0.15377,0.58279,0.319,0.000627048,0.000627048,0.000627048
46,848.458,0.06398,0.50114,0.88467,0.62089,0.75363,0.7043,0.7043,0.10723,0.49846,0.29433,0.000616049,0.000616049,0.000616049
47,865.816,0.06571,0.52233,0.88462,0.62154,0.70027,0.70316,0.70316,0.12967,0.50844,0.33649,0.000605051,0.000605051,0.000605051
48,883.769,0.06725,0.51509,0.88291,0.55845,0.76227,0.68057,0.68046,0.1274,0.53932,0.3219,0.000594052,0.000594052,0.000594052
49,900.918,0.06327,0.51203,0.87896,0.58022,0.76616,0.67981,0.67981,0.12741,0.55216,0.31694,0.000583053,0.000583053,0.000583053
50,918.446,0.05819,0.51788,0.87507,0.56034,0.60827,0.61115,0.60636,0.08918,0.63454,0.27065,0.000572054,0.000572054,0.000572054
51,936.074,0.05913,0.48853,0.86851,0.64739,0.70639,0.69461,0.69446,0.12837,0.49056,0.31438,0.000561055,0.000561055,0.000561055
52,953.723,0.06145,0.50522,0.88569,0.60972,0.6908,0.69577,0.69576,0.08226,0.48022,0.27394,0.000550056,0.000550056,0.000550056
53,971.12,0.05798,0.48395,0.86744,0.56886,0.74967,0.69969,0.69969,0.08317,0.45979,0.26217,0.000539057,0.000539057,0.000539057
54,988.543,0.0593,0.49314,0.88414,0.55665,0.71975,0.64471,0.64471,0.08229,0.58292,0.27791,0.000528058,0.000528058,0.000528058
55,1006.6,0.05592,0.4667,0.8841,0.57341,0.78654,0.70698,0.70698,0.063,0.44472,0.25077,0.000517059,0.000517059,0.000517059
56,1023.99,0.05769,0.47473,0.87874,0.62041,0.67345,0.6891,0.6891,0.06753,0.48007,0.25193,0.00050606,0.00050606,0.00050606
57,1041.88,0.06344,0.46808,0.88028,0.64671,0.70552,0.68672,0.68641,0.1335,0.54416,0.33722,0.000495062,0.000495062,0.000495062
58,1059.32,0.059,0.48544,0.88029,0.517,0.67436,0.59405,0.57367,0.13784,0.62452,0.32067,0.000484063,0.000484063,0.000484063
