epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,1643.04,0.07138,0.65056,0.88117,0.80436,0.83582,0.88033,0.87816,0.1114,0.49929,0.36906,0.007723,0.007723,0.007723
25,1706.92,0.06848,0.62463,0.88006,0.77751,0.76572,0.85824,0.85814,0.11255,0.61622,0.35981,0.007624,0.007624,0.007624
26,1789.33,0.07053,0.63152,0.87678,0.83151,0.83102,0.89533,0.89533,0.12819,0.44203,0.38482,0.007525,0.007525,0.007525
27,1853.12,0.06646,0.6037,0.87622,0.82739,0.85537,0.91511,0.91511,0.11056,0.43291,0.36641,0.007426,0.007426,0.007426
28,1916.64,0.06628,0.60981,0.87806,0.84235,0.87975,0.91957,0.91957,0.10772,0.40645,0.36115,0.007327,0.007327,0.007327
29,1980.78,0.06264,0.60109,0.87559,0.85681,0.84777,0.92063,0.92063,0.10517,0.41844,0.36641,0.007228,0.007228,0.007228
30,2045.07,0.06567,0.59917,0.87593,0.85937,0.87396,0.92869,0.92861,0.10177,0.39387,0.35853,0.007129,0.007129,0.007129
31,2120.16,0.06273,0.58913,0.87397,0.83114,0.8789,0.92642,0.92642,0.11271,0.41511,0.37175,0.00703,0.00703,0.00703
32,2191.41,0.06178,0.58445,0.87204,0.86062,0.88796,0.9375,0.9375,0.11499,0.36998,0.36411,0.006931,0.006931,0.006931
33,2254.56,0.06221,0.56301,0.87796,0.87887,0.88327,0.94898,0.94898,0.10735,0.35175,0.36283,0.006832,0.006832,0.006832
34,2318.51,0.06084,0.54411,0.87346,0.8927,0.90413,0.95447,0.95447,0.10995,0.32212,0.3692,0.006733,0.006733,0.006733
35,2382.87,0.06098,0.55577,0.88009,0.89812,0.89139,0.95423,0.95423,0.09515,0.33131,0.35532,0.006634,0.006634,0.006634
36,2449.41,0.05938,0.55151,0.87828,0.88326,0.90893,0.95545,0.95532,0.09857,0.3225,0.35607,0.006535,0.006535,0.006535
37,2529.77,inf,0.53976,0.87396,0.91434,0.87547,0.95732,0.95732,0.09392,0.32403,0.35183,0.006436,0.006436,0.006436
38,2593.5,0.0567,0.52363,0.86971,0.88925,0.9479,0.96866,0.96866,0.10055,0.28744,0.35442,0.006337,0.006337,0.006337
39,2657.81,0.05579,0.5162,0.8729,0.90585,0.91482,0.96411,0.96411,0.11204,0.30664,0.36846,0.006238,0.006238,0.006238
40,2722.41,0.05559,0.52637,0.87524,0.90221,0.93066,0.97083,0.97083,0.09559,0.27302,0.34934,0.006139,0.006139,0.006139
41,2781.88,0.05677,0.51515,0.87711,0.93049,0.89833,0.96978,0.96978,0.10909,0.30199,0.36734,0.00604,0.00604,0.00604
42,2869.5,0.05347,0.50899,0.87371,0.93848,0.94215,0.97861,0.97861,0.08493,0.24946,0.33798,0.005941,0.005941,0.005941
43,2936.25,0.05123,0.50418,0.87445,0.93588,0.94175,0.97869,0.97869,0.08757,0.25521,0.34701,0.005842,0.005842,0.005842
44,3001.42,0.05108,0.48594,0.87548,0.94857,0.93973,0.98105,0.98105,0.09289,0.24767,0.34957,0.005743,0.005743,0.005743
45,3068.04,0.05201,0.49332,0.87539,0.93948,0.94171,0.9776,0.9776,0.09253,0.2539,0.34941,0.005644,0.005644,0.005644
46,3134.78,inf,0.48145,0.87672,0.95664,0.94397,0.98162,0.98162,0.09273,0.23709,0.35258,0.005545,0.005545,0.005545
47,3230.61,0.0487,0.48153,0.8737,0.94912,0.94864,0.98284,0.98284,0.08755,0.23351,0.34683,0.005446,0.005446,0.005446
48,3297.2,inf,0.46346,0.876,0.9444,0.952,0.98343,0.98343,0.0925,0.23399,0.34694,0.005347,0.005347,0.005347
49,3364.37,0.04932,0.46417,0.87483,0.9463,0.94976,0.98301,0.98301,0.08619,0.22826,0.34275,0.005248,0.005248,0.005248
50,3429.56,0.04861,0.45435,0.87135,0.95313,0.94882,0.98251,0.98251,0.08259,0.2268,0.34163,0.005149,0.005149,0.005149
51,3496.73,0.04809,0.43809,0.8749,0.94825,0.95794,0.98432,0.98432,0.08138,0.21404,0.34163,0.00505,0.00505,0.00505
52,3578.54,0.04943,0.4424,0.87536,0.95885,0.96054,0.9838,0.9838,0.09171,0.21914,0.34968,0.004951,0.004951,0.004951
53,3645.48,0.0471,0.44381,0.87406,0.95761,0.96618,0.98527,0.98527,0.08685,0.21329,0.34435,0.004852,0.004852,0.004852
54,3709.26,0.046,0.43191,0.87106,0.95601,0.96415,0.98566,0.98566,0.08191,0.21065,0.33996,0.004753,0.004753,0.004753
55,3776.25,0.04682,0.44065,0.8741,0.97092,0.95876,0.98641,0.98641,0.0831,0.20732,0.34259,0.004654,0.004654,0.004654
56,3843.88,0.04283,0.41924,0.87265,0.96645,0.9665,0.98673,0.98673,0.08163,0.20474,0.3428,0.004555,0.004555,0.004555
57,3915.51,0.04424,0.42025,0.86788,0.9679,0.96765,0.98651,0.98651,0.08338,0.20487,0.34279,0.004456,0.004456,0.004456
58,3995.65,0.04412,0.41052,0.87654,0.96889,0.96933,0.98703,0.98703,0.08361,0.20032,0.3427,0.004357,0.004357,0.004357
59,4064.06,0.04523,0.41424,0.87521,0.96449,0.97565,0.98793,0.98793,0.07934,0.19122,0.33833,0.004258,0.004258,0.004258
60,4130.86,0.04243,0.41154,0.8719,0.97282,0.97012,0.98861,0.98861,0.07833,0.18924,0.33704,0.004159,0.004159,0.004159
61,4195.34,0.04201,0.39071,0.86802,0.97091,0.97438,0.98873,0.98873,0.07625,0.18697,0.33566,0.00406,0.00406,0.00406
62,4254.61,0.04192,0.39737,0.87341,0.97148,0.97715,0.98876,0.98876,0.07811,0.18549,0.33703,0.003961,0.003961,0.003961
63,4351.86,0.04028,0.39481,0.86914,0.97113,0.97675,0.98885,0.98885,0.08181,0.1933,0.34089,0.003862,0.003862,0.003862
64,4479.23,0.04244,0.38589,0.87152,0.96874,0.97713,0.9887,0.9887,0.08048,0.19477,0.33991,0.003763,0.003763,0.003763
65,4597.12,0.03945,0.37217,0.86942,0.97232,0.97567,0.98888,0.98888,0.08067,0.19473,0.33968,0.003664,0.003664,0.003664
66,4716.76,0.04018,0.38472,0.871,0.97136,0.97655,0.98872,0.98872,0.08049,0.19552,0.33917,0.003565,0.003565,0.003565
67,4827.55,0.03985,0.35753,0.87002,0.97153,0.9779,0.98826,0.98826,0.08064,0.19669,0.33861,0.003466,0.003466,0.003466
68,4957.14,0.03857,0.36655,0.87377,0.9728,0.97823,0.98789,0.98789,0.08095,0.19715,0.33865,0.003367,0.003367,0.003367
69,5073,0.03764,0.36512,0.86995,0.97345,0.97926,0.98774,0.98774,0.08041,0.19512,0.33742,0.003268,0.003268,0.003268
70,5192.73,0.03848,0.36378,0.87059,0.97383,0.97924,0.98801,0.98801,0.08025,0.19381,0.33689,0.003169,0.003169,0.003169
71,5310.65,0.03739,0.35056,0.86994,0.97288,0.97961,0.98788,0.98788,0.07928,0.19311,0.33604,0.00307,0.00307,0.00307
72,5437.54,0.03666,0.34862,0.87175,0.97392,0.97797,0.9878,0.9878,0.08012,0.19488,0.33681,0.002971,0.002971,0.002971
73,5571.96,0.03695,0.35057,0.87332,0.97407,0.97717,0.98726,0.98726,0.08021,0.19491,0.33714,0.002872,0.002872,0.002872
74,5694.98,inf,0.35114,0.86821,0.97466,0.97962,0.98725,0.98725,0.07992,0.19416,0.33643,0.002773,0.002773,0.002773
75,5809.59,0.03625,0.34078,0.87125,0.97486,0.97787,0.98677,0.98677,0.07964,0.19406,0.33587,0.002674,0.002674,0.002674
76,5926.82,0.03476,0.32815,0.87031,0.97524,0.97781,0.98663,0.98663,0.0793,0.19375,0.33553,0.002575,0.002575,0.002575
77,6043,0.03489,0.33721,0.86719,0.97418,0.98009,0.98658,0.98658,0.07931,0.19369,0.33528,0.002476,0.002476,0.002476
78,6167.08,0.03434,0.32063,0.87024,0.97439,0.98028,0.98697,0.98697,0.07899,0.19351,0.33496,0.002377,0.002377,0.002377
79,6286.13,0.03298,0.3064,0.8729,0.97452,0.98022,0.98677,0.98677,0.07852,0.19251,0.3344,0.002278,0.002278,0.002278
80,6413.88,0.03348,0.31478,0.86777,0.97412,0.97992,0.98682,0.98682,0.07821,0.19157,0.33396,0.002179,0.002179,0.002179
81,6529.2,0.03301,0.32423,0.87197,0.97456,0.98049,0.9865,0.9865,0.07734,0.19112,0.33311,0.00208,0.00208,0.00208
82,6647.55,0.03217,0.30577,0.87018,0.97571,0.98097,0.98648,0.98648,0.07708,0.18938,0.33262,0.001981,0.001981,0.001981
83,6756.65,0.03223,0.30253,0.86837,0.9762,0.98076,0.98666,0.98666,0.07752,0.18875,0.33292,0.001882,0.001882,0.001882
84,6886.55,0.03288,0.30046,0.86906,0.97689,0.9809,0.98595,0.98595,0.07755,0.18861,0.33258,0.001783,0.001783,0.001783
85,7000.59,0.03152,0.29188,0.86939,0.97653,0.98069,0.98567,0.98567,0.07774,0.18877,0.33244,0.001684,0.001684,0.001684
86,7116.3,0.03072,0.30687,0.87075,0.97648,0.98074,0.98536,0.98536,0.0777,0.18835,0.33215,0.001585,0.001585,0.001585
87,7228.95,0.03066,0.29576,0.86658,0.97655,0.98075,0.985,0.985,0.07777,0.18862,0.33193,0.001486,0.001486,0.001486
88,7348.98,0.02964,0.2834,0.86787,0.97719,0.98128,0.9853,0.9853,0.0779,0.18858,0.33182,0.001387,0.001387,0.001387
89,7506.37,0.02926,0.27906,0.86879,0.97691,0.98097,0.98453,0.98453,0.0781,0.18878,0.3318,0.001288,0.001288,0.001288
90,7624.79,0.02974,0.27321,0.87279,0.97627,0.98138,0.98555,0.98555,0.07842,0.18995,0.33177,0.001189,0.001189,0.001189
91,7742.51,0.02995,0.12995,0.84078,0.97617,0.98162,0.98554,0.98554,0.07873,0.19135,0.33158,0.00109,0.00109,0.00109
92,7861.05,0.02759,0.11017,0.84715,0.97605,0.98069,0.98541,0.98541,0.07895,0.19218,0.33141,0.000991,0.000991,0.000991
93,7972.25,0.02625,0.09614,0.84645,0.97673,0.98146,0.98545,0.98545,0.07902,0.19054,0.33115,0.000892,0.000892,0.000892
94,8103.05,0.02494,0.08215,0.8462,0.97693,0.98121,0.98565,0.98565,0.07894,0.18826,0.33078,0.000793,0.000793,0.000793
95,8215.95,0.02463,0.09007,0.84719,0.97692,0.98283,0.98591,0.98591,0.07887,0.18802,0.33041,0.000694,0.000694,0.000694
96,8341.28,0.02289,0.08038,0.84247,0.97824,0.98316,0.98588,0.98588,0.07872,0.18665,0.32997,0.000595,0.000595,0.000595
97,8471.93,0.02271,0.07727,0.84435,0.97787,0.98356,0.98603,0.98603,0.07831,0.18625,0.32949,0.000496,0.000496,0.000496
98,8585.51,0.02181,0.07326,0.84062,0.97829,0.98375,0.98631,0.98631,0.07787,0.18452,0.32893,0.000397,0.000397,0.000397
99,8711.8,0.02103,0.0684,0.8479,0.97804,0.98387,0.98634,0.98634,0.07728,0.18309,0.32828,0.000298,0.000298,0.000298
100,8834.35,0.02007,0.06217,0.84552,0.97782,0.98404,0.98594,0.98594,0.07678,0.18253,0.32768,0.000199,0.000199,0.000199
