epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,350.427,0.40119,1.89446,1.12355,0.44759,0.62213,0.35139,0.35061,0.20082,1.20938,0.36017,0.0701923,0.00331197,0.00331197
2,666.558,0.23238,1.07399,0.95689,0.43082,0.73712,0.37981,0.37936,0.19517,1.05421,0.31296,0.0401265,0.00657951,0.00657951
3,918.798,0.25159,1.00608,0.96163,0.66077,0.48823,0.3721,0.36161,0.18471,1.90982,0.30083,0.00999473,0.00978106,0.00978106
4,1110.58,0.24121,0.95765,0.95424,0.27384,0.62409,0.38294,0.364,0.26252,1.24744,0.39281,0.009703,0.009703,0.009703
5,1315.07,0.20169,0.90374,0.93439,0.47905,0.62701,0.41307,0.38681,0.30401,1.26468,0.47798,0.009604,0.009604,0.009604
6,1585.48,0.18031,0.87609,0.9279,0.51994,0.63049,0.45478,0.44716,0.23262,0.97842,0.34858,0.009505,0.009505,0.009505
7,1835.9,0.16088,0.83256,0.91429,0.29299,0.68453,0.45226,0.45066,0.20588,0.88936,0.31757,0.009406,0.009406,0.009406
8,2109.15,0.15001,0.83641,0.91589,0.2892,0.61666,0.442,0.43587,0.21743,0.93877,0.35001,0.009307,0.009307,0.009307
9,2379.66,0.13856,0.78506,0.91048,0.34693,0.66783,0.51953,0.51466,0.22452,0.93677,0.33885,0.009208,0.009208,0.009208
10,2622.39,0.13128,0.78829,0.90979,0.30866,0.54495,0.43117,0.42954,0.22453,1.06761,0.34105,0.009109,0.009109,0.009109
11,2884.19,0.12595,0.77604,0.90759,0.35593,0.62229,0.49077,0.488,0.18258,0.9665,0.28876,0.00901,0.00901,0.00901
12,3183.16,0.11978,0.76353,0.90356,0.36764,0.58809,0.47226,0.47032,0.17573,0.9429,0.27287,0.008911,0.008911,0.008911
13,3451.05,0.11376,0.75064,0.90183,0.6575,0.56515,0.55766,0.55153,0.16051,0.73602,0.26439,0.008812,0.008812,0.008812
14,3730.62,0.10964,0.74718,0.90168,0.71317,0.53641,0.57559,0.57283,0.15197,0.71372,0.26309,0.008713,0.008713,0.008713
15,3979.2,0.10578,0.73608,0.89722,0.4035,0.64072,0.55939,0.55669,0.18298,0.83611,0.29857,0.008614,0.008614,0.008614
16,4215.56,0.10222,0.73656,0.90054,0.3653,0.657,0.48791,0.48386,0.19397,0.87293,0.31976,0.008515,0.008515,0.008515
17,4403.54,0.10041,0.74418,0.89517,0.44264,0.65942,0.56404,0.55487,0.17736,0.76624,0.31174,0.008416,0.008416,0.008416
18,4630.62,0.10104,0.75355,0.90123,0.66639,0.58941,0.60004,0.59884,0.1172,0.731,0.22764,0.008317,0.008317,0.008317
19,4843.75,0.09488,0.72516,0.89599,0.6903,0.5722,0.59701,0.59643,0.1519,0.69761,0.26128,0.008218,0.008218,0.008218
20,5110.62,0.0924,0.70909,0.89735,0.50769,0.63298,0.60386,0.6026,0.11475,0.67476,0.21364,0.008119,0.008119,0.008119
21,5413.73,0.08967,0.69044,0.89563,0.40043,0.65323,0.58842,0.58793,0.12361,0.73138,0.22925,0.00802,0.00802,0.00802
22,5643.04,0.08993,0.70858,0.89654,0.50823,0.67274,0.6375,0.63695,0.13528,0.65142,0.23639,0.007921,0.007921,0.007921
23,5807.3,0.08803,0.67973,0.89465,0.80016,0.57317,0.64089,0.64052,0.1386,0.70317,0.23503,0.007822,0.007822,0.007822
24,5991.74,0.08285,0.70256,0.89593,0.5223,0.62467,0.62456,0.6233,0.15043,0.75051,0.26024,0.007723,0.007723,0.007723
25,6230.27,0.08312,0.70904,0.89887,0.48839,0.65573,0.58655,0.58652,0.14912,0.69348,0.23549,0.007624,0.007624,0.007624
26,6457.49,0.08208,0.69883,0.89613,0.73042,0.56682,0.62275,0.62095,0.16012,0.67733,0.26507,0.007525,0.007525,0.007525
27,6657.66,0.08026,0.66222,0.89267,0.56763,0.68081,0.64116,0.63953,0.1676,0.65648,0.27229,0.007426,0.007426,0.007426
28,6912.83,0.07769,0.67942,0.89338,0.52414,0.69792,0.66028,0.65955,0.10671,0.61962,0.19707,0.007327,0.007327,0.007327
29,7178.01,0.07779,0.68541,0.89695,0.60381,0.64458,0.6341,0.63379,0.12347,0.7095,0.2147,0.007228,0.007228,0.007228
30,7385.94,0.07595,0.66599,0.89523,0.52697,0.63687,0.61174,0.61121,0.10692,0.7265,0.18774,0.007129,0.007129,0.007129
31,7582.22,0.07548,0.65984,0.89585,0.5116,0.70723,0.64773,0.64619,0.11084,0.63122,0.19754,0.00703,0.00703,0.00703
32,7922.58,0.07637,0.6587,0.89363,0.59214,0.59823,0.64176,0.64125,0.14678,0.68076,0.23737,0.006931,0.006931,0.006931
