epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,37222.2,0.04617,0.76572,0.86732,0.78599,0.80869,0.87104,0.871,0.09703,0.53982,0.37832,0.005743,0.005743,0.005743
45,38076.6,inf,0.75872,0.86776,0.79557,0.80529,0.87632,0.87628,0.09478,0.53447,0.3768,0.005644,0.005644,0.005644
46,38932.3,0.04623,0.75975,0.86852,0.80317,0.80521,0.87745,0.8774,0.09163,0.53226,0.37431,0.005545,0.005545,0.005545
47,39785.2,0.04406,0.7571,0.86691,0.80267,0.81583,0.88185,0.8818,0.08758,0.52399,0.3697,0.005446,0.005446,0.005446
48,40637.1,inf,0.8811,0.87083,0.1859,0.78895,0.19877,0.17537,0.57057,2.74421,0.90329,0.005347,0.005347,0.005347
49,41456.5,0.09782,1.09709,0.88344,0.56097,0.25826,0.17849,0.15834,1.04069,2.64823,1.42379,0.005248,0.005248,0.005248
50,42315.3,0.0773,1.08445,0.8768,0.00312,0.79756,0.00811,0.00186,2.79761,3.98196,5.12636,0.005149,0.005149,0.005149
51,43177.4,inf,1.06703,0.87447,0.00285,0.49398,0.00283,0.00055,3.5553,4.60414,5.50654,0.00505,0.00505,0.00505
52,44038,0.07127,1.05925,0.8748,0,0,0,0,4.45239,4.18857,11.0478,0.004951,0.004951,0.004951
53,44907.4,0.07108,1.06565,0.87564,0,0,0,0,5.78219,5.02541,23.7404,0.004852,0.004852,0.004852
54,45757.5,inf,1.06311,0.8737,0,0,0,0,4.74895,7.32451,99.0826,0.004753,0.004753,0.004753
55,46590.7,0.13795,1.14077,0.89698,0,0,0,0,6.12828,7.28299,124.789,0.004654,0.004654,0.004654
56,47329.6,0.14166,1.14689,0.89505,0,0,0,0,2.44502,1.80387,2.27955,0.004555,0.004555,0.004555
57,48085.5,0.11814,1.13253,0.88845,0,0,0,0,2.52983,1.85624,2.35881,0.004456,0.004456,0.004456
58,48935.8,0.09561,1.12338,0.88194,0,0,0,0,5.99645,7.6784,83.9261,0.004357,0.004357,0.004357
59,49792.8,0.08666,1.11501,0.87845,0,0,0,0,4.81618,6.88414,40.0667,0.004258,0.004258,0.004258
60,50650.8,0.07941,1.10075,0.87643,0,0,0,0,5.52528,4.33883,27.519,0.004159,0.004159,0.004159
61,51503.9,0.07378,1.08495,0.8757,0,0,0,0,6.07669,3.74956,24.6728,0.00406,0.00406,0.00406
62,52359.9,0.06865,1.07608,0.873,0,0,0,0,6.31977,6.1586,19.6774,0.003961,0.003961,0.003961
63,53212.2,0.06465,1.06528,0.87273,0,0,0,0,6.3081,8.58263,15.0953,0.003862,0.003862,0.003862
64,54024.7,0.06207,1.05615,0.8716,0,0,0,0,6.14377,9.64524,11.3508,0.003763,0.003763,0.003763
65,54880.4,0.06095,1.04967,0.87137,0,0,0,0,5.38188,9.03604,7.88191,0.003664,0.003664,0.003664
66,55742,inf,1.04364,0.87105,0,0,0,0,5.0133,6.43011,5.59534,0.003565,0.003565,0.003565
67,56600,inf,1.05235,0.87205,0,0,0,0,4.85019,5.72113,4.32959,0.003466,0.003466,0.003466
68,57458.4,0.06251,1.0547,0.8726,0,0,0,0,4.36888,6.65139,3.92925,0.003367,0.003367,0.003367
69,58323.8,inf,1.0688,0.8757,0.20574,0.593,0.00746,0.00177,2.49056,9.46006,4.29921,0.003268,0.003268,0.003268
70,59176.3,0.08303,1.09186,0.87864,0.40311,0.6,0.03912,0.00727,3.03971,19.2029,4.37162,0.003169,0.003169,0.003169
71,60002.2,0.07672,1.08045,0.87728,0.40346,0.6,0.04561,0.01518,2.3014,24.4363,3.55841,0.00307,0.00307,0.00307
72,60875.6,0.07006,1.07046,0.87445,0.60424,0.3643,0.02147,0.0077,3.73735,47.2929,5.36272,0.002971,0.002971,0.002971
73,61733.1,0.06586,1.06722,0.87319,0.0076,1,0.01929,0.00739,4.43057,15.7795,5.88127,0.002872,0.002872,0.002872
74,62589.6,0.06653,1.06026,0.87293,0.00711,0.90779,0.01997,0.00311,5.94509,26.6949,9.16429,0.002773,0.002773,0.002773
75,63443.2,0.06542,1.06365,0.87231,0,0,0,0,6.27893,12.9298,7.25065,0.002674,0.002674,0.002674
76,64292.2,inf,1.05998,0.8743,0,0,0,0,4.88948,7.94197,4.80087,0.002575,0.002575,0.002575
77,65115.2,0.07334,1.07411,0.87547,0,0,0,0,5.86267,14.1152,6.02722,0.002476,0.002476,0.002476
78,65922.9,inf,1.07359,0.87606,0,0,0,0,5.92636,12.2842,7.79543,0.002377,0.002377,0.002377
79,66784,0.07739,1.07987,0.87532,0.42222,0.48401,0.03274,0.01044,4.33554,19.1609,5.48147,0.002278,0.002278,0.002278
80,67632.4,inf,1.08648,0.87712,0.25698,0.7964,0.15205,0.03231,4.11734,8.53181,8.11689,0.002179,0.002179,0.002179
81,68486.2,0.10727,1.12715,0.88937,0.6441,0.39945,0.17388,0.06077,3.72527,7.40859,8.15743,0.00208,0.00208,0.00208
82,69331.4,0.13179,1.15401,0.90146,0,0,0,0,5.98663,8.02479,87.35,0.001981,0.001981,0.001981
83,70114.1,0.20115,1.21163,0.93905,0,0,0,0,4.91239,3.23948,4.54018,0.001882,0.001882,0.001882
84,70897.8,0.16064,1.17603,0.90453,0,0,0,0,5.02761,3.35297,4.64935,0.001783,0.001783,0.001783
85,71683.6,0.13559,1.16247,0.89413,0,0,0,0,5.11775,3.46226,4.73272,0.001684,0.001684,0.001684
86,72461.6,0.11401,1.14315,0.88464,0,0,0,0,5.3076,3.71408,4.90902,0.001585,0.001585,0.001585
87,73217.5,0.09921,1.13533,0.88187,0,0,0,0,5.40856,3.94242,5.00464,0.001486,0.001486,0.001486
88,73938,0.09057,1.12475,0.87812,0,0,0,0,5.61124,4.08368,5.19247,0.001387,0.001387,0.001387
89,74398.6,0.08039,1.12099,0.87466,0,0,0,0,4.84511,6.10832,8.73421,0.001288,0.001288,0.001288
90,74834.2,0.07362,1.11374,0.87511,0,0,0,0,5.77589,5.40704,10.3792,0.001189,0.001189,0.001189
91,75272.4,0.045,1.13477,0.84352,0,0,0,0,5.93255,5.13886,10.576,0.00109,0.00109,0.00109
92,75706.9,0.03755,1.12278,0.84175,0,0,0,0,6.05319,5.15721,10.2164,0.000991,0.000991,0.000991
93,76139.8,inf,1.12447,0.84238,0,0,0,0,5.17021,7.02242,8.38001,0.000892,0.000892,0.000892
94,76572.9,inf,1.1216,0.84324,0,0,0,0,5.14195,6.71898,8.24802,0.000793,0.000793,0.000793
95,77008.2,0.03984,1.12027,0.84138,0,0,0,0,5.12541,6.63361,8.07557,0.000694,0.000694,0.000694
96,77442.2,0.03484,1.11142,0.84116,0,0,0,0,5.21976,6.67743,8.0523,0.000595,0.000595,0.000595
97,77877.2,0.03309,1.11133,0.84148,0,0,0,0,5.05498,6.15666,7.37874,0.000496,0.000496,0.000496
98,78314.9,0.02985,1.10227,0.84069,0.00298,0.00437,0.00225,0.00074,4.73503,5.65094,6.31888,0.000397,0.000397,0.000397
99,78761.2,inf,1.09453,0.839,0.42366,0.02091,0.00678,0.00197,4.35861,5.0582,5.68583,0.000298,0.000298,0.000298
100,79211,0.05043,1.1228,0.84632,0.42341,0.03961,0.00897,0.00259,4.24455,4.19942,5.18427,0.000199,0.000199,0.000199
