epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,310.98,0.17915,1.43321,0.96184,0.57056,0.73241,0.68383,0.68371,0.13779,0.92623,0.23053,0.070028,0.00333022,0.00333022
2,611.879,0.1446,0.99638,0.91476,0.50591,0.75514,0.66574,0.64941,0.2878,1.08662,0.41376,0.039962,0.00659759,0.00659759
3,979.711,0.14983,0.9628,0.91403,0.58768,0.75981,0.72019,0.71706,0.14855,0.89931,0.23801,0.00983007,0.00979895,0.00979895
4,1358.09,0.12391,0.93503,0.90804,0.65145,0.78962,0.79259,0.79243,0.11475,0.72283,0.22174,0.009703,0.009703,0.009703
5,1737.82,0.09723,0.8777,0.9015,0.72006,0.80438,0.83471,0.83412,0.16769,0.65527,0.26551,0.009604,0.009604,0.009604
6,2036.85,0.08527,0.84609,0.89596,0.72025,0.82416,0.85313,0.853,0.16734,0.66379,0.2636,0.009505,0.009505,0.009505
7,2345.82,0.07919,0.82229,0.89568,0.72998,0.83625,0.87066,0.86983,0.15609,0.6363,0.26074,0.009406,0.009406,0.009406
8,2721.93,0.07433,0.79979,0.8924,0.78012,0.83432,0.88373,0.88363,0.1008,0.5803,0.17326,0.009307,0.009307,0.009307
9,3101.43,0.07145,0.7845,0.89334,0.77721,0.85393,0.8972,0.897,0.14709,0.55558,0.23723,0.009208,0.009208,0.009208
10,3480.36,0.06836,0.7769,0.89278,0.8051,0.84567,0.90572,0.90556,0.11304,0.52893,0.20704,0.009109,0.009109,0.009109
11,3762.4,0.06497,0.76137,0.89065,0.81446,0.85552,0.91319,0.91283,0.1405,0.51986,0.22729,0.00901,0.00901,0.00901
12,4093.45,0.06342,0.74821,0.8911,0.8182,0.86198,0.91947,0.91922,0.13464,0.51587,0.22125,0.008911,0.008911,0.008911
13,4474.97,0.06226,0.74425,0.88972,0.82076,0.86709,0.92273,0.92257,0.13417,0.50348,0.22124,0.008812,0.008812,0.008812
14,4856.13,0.06009,0.73174,0.89035,0.83848,0.8603,0.92569,0.92554,0.13471,0.50154,0.2218,0.008713,0.008713,0.008713
15,5205.64,0.06069,0.72161,0.89075,0.83639,0.86352,0.92836,0.92825,0.12786,0.49175,0.2116,0.008614,0.008614,0.008614
16,5484.23,0.0594,0.7186,0.89068,0.82825,0.87062,0.92988,0.92981,0.12375,0.48799,0.20502,0.008515,0.008515,0.008515
17,5837.71,0.05883,0.71192,0.88946,0.8289,0.8749,0.93093,0.93086,0.12514,0.48517,0.20726,0.008416,0.008416,0.008416
18,6218.1,0.05797,0.70816,0.88897,0.82934,0.87584,0.93194,0.93186,0.12455,0.48032,0.20522,0.008317,0.008317,0.008317
19,6544.07,0.05677,0.6962,0.88855,0.83488,0.87427,0.93297,0.93287,0.12467,0.47668,0.20491,0.008218,0.008218,0.008218
20,6749.1,0.05673,0.70229,0.88832,0.83927,0.87269,0.9339,0.9338,0.12573,0.4739,0.20596,0.008119,0.008119,0.008119
21,6942.56,0.05707,0.68595,0.88972,0.84485,0.87002,0.93465,0.93453,0.12779,0.47116,0.20727,0.00802,0.00802,0.00802
22,7137.12,0.05454,0.68391,0.88721,0.84929,0.86683,0.936,0.93589,0.12682,0.46595,0.20635,0.007921,0.007921,0.007921
23,7330.32,0.05426,0.68086,0.88981,0.85084,0.8709,0.93742,0.93733,0.1268,0.46178,0.20652,0.007822,0.007822,0.007822
24,7524.26,0.05388,0.66683,0.88784,0.85829,0.86793,0.93864,0.93855,0.12726,0.45931,0.2067,0.007723,0.007723,0.007723
25,7718.3,0.05398,0.66507,0.88848,0.86392,0.86623,0.93979,0.93968,0.12628,0.45191,0.20625,0.007624,0.007624,0.007624
26,7911.48,0.05286,0.65268,0.88814,0.86253,0.87106,0.94079,0.94071,0.12576,0.44927,0.20613,0.007525,0.007525,0.007525
27,8105.62,0.05302,0.65666,0.88854,0.86246,0.87529,0.94257,0.94251,0.1246,0.44523,0.20473,0.007426,0.007426,0.007426
28,8298.92,inf,0.6486,0.88891,0.86181,0.87854,0.94383,0.94378,0.12329,0.44164,0.20278,0.007327,0.007327,0.007327
29,8490.86,0.05145,0.64274,0.88853,0.86296,0.88101,0.94493,0.94486,0.12246,0.43803,0.20104,0.007228,0.007228,0.007228
30,8683.23,0.05216,0.6406,0.88776,0.86983,0.8779,0.94621,0.94615,0.12394,0.43624,0.20211,0.007129,0.007129,0.007129
31,8876.61,0.05121,0.636,0.8873,0.87113,0.88103,0.94794,0.94786,0.12376,0.43115,0.2011,0.00703,0.00703,0.00703
32,9069.66,0.05097,0.62972,0.88627,0.87683,0.88097,0.94991,0.94983,0.12475,0.42367,0.20258,0.006931,0.006931,0.006931
33,9261.61,0.0503,0.62652,0.88755,0.88263,0.88336,0.9518,0.95173,0.12434,0.41563,0.20205,0.006832,0.006832,0.006832
34,9454.45,0.04976,0.62698,0.88619,0.88123,0.88878,0.95347,0.9534,0.12488,0.40976,0.20241,0.006733,0.006733,0.006733
35,9646.99,0.04914,0.61855,0.8875,0.88144,0.89487,0.95513,0.95506,0.12582,0.40439,0.20366,0.006634,0.006634,0.006634
36,9838.35,0.04835,0.61243,0.88713,0.88306,0.90045,0.9569,0.95683,0.12477,0.39707,0.20302,0.006535,0.006535,0.006535
37,10030.8,0.04926,0.61026,0.8875,0.89208,0.89694,0.95849,0.9584,0.12476,0.3914,0.20299,0.006436,0.006436,0.006436
38,10222.3,0.04897,0.60961,0.88749,0.89627,0.89797,0.95995,0.95986,0.12424,0.38471,0.2026,0.006337,0.006337,0.006337
39,10415.4,0.04868,0.60076,0.8854,0.89882,0.90053,0.96154,0.96146,0.12378,0.37587,0.20155,0.006238,0.006238,0.006238
40,10607.2,0.04827,0.60188,0.88593,0.91166,0.89602,0.96316,0.96308,0.12451,0.36843,0.20221,0.006139,0.006139,0.006139
41,10799.2,0.04813,0.59079,0.88856,0.91578,0.89823,0.96456,0.96451,0.12489,0.3622,0.20275,0.00604,0.00604,0.00604
42,10990.9,0.04821,0.58861,0.88804,0.91789,0.90172,0.96609,0.96602,0.1238,0.35445,0.20178,0.005941,0.005941,0.005941
43,11183,0.04781,0.59019,0.88794,0.9122,0.91198,0.96752,0.96747,0.12362,0.34877,0.2015,0.005842,0.005842,0.005842
44,11375.9,inf,0.59048,0.88696,0.91912,0.91099,0.9688,0.96876,0.12346,0.34543,0.20154,0.005743,0.005743,0.005743
45,11566.9,0.04689,0.58986,0.887,0.92539,0.90818,0.97003,0.96998,0.12326,0.34088,0.20146,0.005644,0.005644,0.005644
46,11759.6,0.04615,0.576,0.88691,0.92718,0.91294,0.97131,0.97127,0.1234,0.33383,0.20115,0.005545,0.005545,0.005545
47,11951.8,0.04647,0.57418,0.88702,0.92362,0.91983,0.97243,0.97239,0.1228,0.32845,0.20075,0.005446,0.005446,0.005446
48,12143.8,0.04574,0.5707,0.88488,0.92403,0.92308,0.97346,0.97342,0.12293,0.32371,0.20079,0.005347,0.005347,0.005347
49,12335,0.04518,0.5618,0.88547,0.92323,0.92515,0.97446,0.97442,0.12167,0.31947,0.1997,0.005248,0.005248,0.005248
50,12527.6,0.04453,0.55907,0.88469,0.92718,0.92432,0.97536,0.97532,0.12138,0.31699,0.19971,0.005149,0.005149,0.005149
51,12720.5,0.04411,0.56118,0.88587,0.93204,0.92432,0.97635,0.97632,0.12151,0.3144,0.20054,0.00505,0.00505,0.00505
52,12913,inf,0.55322,0.88448,0.93471,0.92523,0.97722,0.97718,0.11953,0.30809,0.19838,0.004951,0.004951,0.004951
53,13105.9,inf,0.5536,0.88732,0.93111,0.93452,0.97798,0.97792,0.11976,0.30507,0.19862,0.004852,0.004852,0.004852
54,13299.3,0.04368,0.54093,0.88616,0.93817,0.93255,0.97883,0.97877,0.11987,0.29975,0.19832,0.004753,0.004753,0.004753
55,13492.2,0.04346,0.54137,0.88512,0.94007,0.93488,0.97961,0.97957,0.1195,0.29507,0.19743,0.004654,0.004654,0.004654
56,13684.4,inf,0.54074,0.88414,0.94427,0.9344,0.98023,0.98019,0.11899,0.29224,0.19675,0.004555,0.004555,0.004555
57,13876.5,0.0427,0.53955,0.88768,0.94845,0.93433,0.98074,0.98069,0.11816,0.28865,0.19567,0.004456,0.004456,0.004456
58,14068.8,0.0422,0.52691,0.88619,0.95042,0.93418,0.98123,0.98117,0.11738,0.28462,0.19455,0.004357,0.004357,0.004357
59,14260.5,0.04175,0.53005,0.88574,0.94915,0.93953,0.98166,0.98161,0.11831,0.28199,0.19559,0.004258,0.004258,0.004258
60,14452.3,inf,0.52299,0.88372,0.9524,0.93853,0.9822,0.98215,0.11849,0.27874,0.19551,0.004159,0.004159,0.004159
61,14644.1,0.041,0.5202,0.88573,0.94807,0.94428,0.98265,0.98262,0.11647,0.27646,0.19361,0.00406,0.00406,0.00406
62,14836.2,0.04071,0.51974,0.88566,0.95039,0.94511,0.98313,0.98308,0.11031,0.27106,0.18678,0.003961,0.003961,0.003961
63,15028.1,inf,0.50636,0.88473,0.95172,0.94526,0.98348,0.98344,0.1143,0.27396,0.19179,0.003862,0.003862,0.003862
64,15220.9,0.03957,0.50771,0.88391,0.957,0.94152,0.98373,0.98369,0.11795,0.27723,0.19614,0.003763,0.003763,0.003763
65,15413.6,0.03973,0.50429,0.88479,0.95817,0.94193,0.98405,0.98401,0.1185,0.27751,0.19696,0.003664,0.003664,0.003664
66,15605.3,0.03979,0.49353,0.88657,0.95714,0.94381,0.98439,0.98435,0.11759,0.27628,0.19563,0.003565,0.003565,0.003565
67,15797.3,0.0387,0.49852,0.8861,0.95952,0.94443,0.9848,0.98476,0.11838,0.27605,0.19627,0.003466,0.003466,0.003466
68,15989.9,0.03768,0.50076,0.88416,0.95896,0.94728,0.98523,0.98519,0.11763,0.27437,0.19541,0.003367,0.003367,0.003367
69,16182.7,0.03686,0.48946,0.88302,0.96077,0.94843,0.98558,0.98554,0.11508,0.2681,0.19261,0.003268,0.003268,0.003268
70,16375.1,0.03755,0.48629,0.88562,0.95739,0.94956,0.98572,0.98568,0.11428,0.26626,0.19182,0.003169,0.003169,0.003169
71,16567.8,0.03815,0.49089,0.88377,0.95974,0.94965,0.98595,0.98591,0.11357,0.26501,0.19146,0.00307,0.00307,0.00307
72,16760.8,inf,0.48282,0.88635,0.96141,0.94901,0.98619,0.98616,0.11349,0.26513,0.1917,0.002971,0.002971,0.002971
73,16954.5,inf,0.48574,0.88541,0.96313,0.95072,0.98659,0.98655,0.11102,0.26137,0.1896,0.002872,0.002872,0.002872
