epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,53.0134,0.5271,2.49401,1.23649,0.3118,0.48756,0.2706,0.13187,0.85826,2.63748,1.53572,0.000362104,0.000362104,0.000362104
2,140.533,0.21378,1.24228,0.95841,0.26745,0.55663,0.20771,0.20109,0.24864,3.11427,0.45448,0.000725186,0.000725186,0.000725186
3,260.664,0.20748,1.03365,0.94364,0.44296,0.65312,0.55789,0.55357,0.27683,1.39927,0.48015,0.00108094,0.00108094,0.00108094
4,406.574,0.18867,0.92585,0.92995,0.27356,0.74905,0.43172,0.41754,0.22865,1.34819,0.39129,0.001078,0.001078,0.001078
5,546.531,0.17815,0.8348,0.92843,0.45295,0.57284,0.49417,0.49034,0.19952,0.9446,0.38744,0.001067,0.001067,0.001067
6,637.18,0.15872,0.77855,0.91676,0.4615,0.67657,0.52533,0.50563,0.28224,0.93181,0.47515,0.00105601,0.00105601,0.00105601
7,782.507,0.14669,0.75126,0.91072,0.5645,0.65319,0.52439,0.52234,0.14274,1.02398,0.32385,0.00104501,0.00104501,0.00104501
8,875.399,0.13155,0.68001,0.90168,0.4886,0.68483,0.59896,0.58321,0.18589,0.75977,0.41702,0.00103401,0.00103401,0.00103401
9,1000.01,0.13496,0.70457,0.90966,0.72609,0.50292,0.5622,0.56217,0.18785,0.78766,0.37955,0.00102301,0.00102301,0.00102301
10,1071.1,0.11754,0.67582,0.89704,0.49769,0.62194,0.53863,0.51926,0.25273,0.92052,0.44891,0.00101201,0.00101201,0.00101201
11,1155.68,0.12182,0.67823,0.89855,0.68775,0.59092,0.60583,0.60319,0.17595,0.76278,0.38101,0.00100101,0.00100101,0.00100101
12,1287.57,0.11893,0.66241,0.90594,0.52508,0.75901,0.63211,0.62415,0.21091,0.71205,0.41074,0.000990012,0.000990012,0.000990012
13,1371.29,0.11425,0.6456,0.89957,0.5183,0.7907,0.58923,0.58515,0.16945,0.81391,0.3732,0.000979013,0.000979013,0.000979013
14,1470.54,0.10614,0.65199,0.89413,0.40672,0.67763,0.53688,0.51497,0.24134,0.76901,0.41061,0.000968014,0.000968014,0.000968014
15,1555.22,0.10489,0.62087,0.90334,0.46527,0.65787,0.56338,0.55369,0.2596,0.85554,0.44704,0.000957015,0.000957015,0.000957015
16,1661.29,0.09905,0.60263,0.88252,0.52807,0.75957,0.64868,0.64586,0.20068,0.58691,0.37588,0.000946016,0.000946016,0.000946016
17,1737.32,0.09668,0.60629,0.89122,0.5284,0.63468,0.60514,0.6049,0.16632,0.74488,0.38511,0.000935018,0.000935018,0.000935018
18,1800.61,0.09625,0.58259,0.89332,0.55012,0.71839,0.63853,0.63823,0.19585,0.69035,0.3915,0.000924019,0.000924019,0.000924019
19,1856.85,0.09405,0.59473,0.88807,0.73125,0.54347,0.56942,0.56942,0.1785,0.7379,0.37155,0.00091302,0.00091302,0.00091302
20,1921.01,0.09473,0.58039,0.88939,0.4949,0.72295,0.57959,0.57868,0.15707,0.76266,0.35177,0.000902021,0.000902021,0.000902021
21,2054.97,0.09025,0.58251,0.88813,0.53887,0.74343,0.64234,0.53222,0.23024,0.95013,0.40109,0.000891022,0.000891022,0.000891022
22,2142.09,0.09486,0.60675,0.88252,0.55085,0.8086,0.67807,0.67581,0.21217,0.59326,0.39406,0.000880023,0.000880023,0.000880023
23,2251.87,0.08804,0.58596,0.88947,0.58499,0.70443,0.65812,0.65514,0.17864,0.5606,0.35439,0.000869024,0.000869024,0.000869024
24,2301.04,0.08173,0.55838,0.89357,0.59738,0.73029,0.66858,0.66441,0.21114,0.66696,0.41923,0.000858025,0.000858025,0.000858025
25,2416.58,0.0796,0.56014,0.87887,0.55091,0.79289,0.68141,0.67479,0.18093,0.58518,0.36843,0.000847026,0.000847026,0.000847026
26,2478.51,0.08108,0.55204,0.88527,0.6004,0.68252,0.68189,0.67504,0.20475,0.64075,0.51797,0.000836027,0.000836027,0.000836027
27,2589.85,0.08186,0.52354,0.88918,0.59954,0.73147,0.68448,0.68448,0.12675,0.59764,0.32262,0.000825029,0.000825029,0.000825029
28,2655.29,0.07921,0.56621,0.89321,0.53613,0.76793,0.66868,0.66789,0.16336,0.63098,0.35088,0.00081403,0.00081403,0.00081403
29,2731.21,0.07985,0.55495,0.87794,0.5975,0.71156,0.67642,0.67635,0.17788,0.70274,0.36014,0.000803031,0.000803031,0.000803031
30,2857.85,0.07575,0.55471,0.88425,0.5581,0.70188,0.628,0.62772,0.1449,0.58135,0.34643,0.000792032,0.000792032,0.000792032
31,2917.57,0.07881,0.54722,0.88939,0.55467,0.80057,0.68404,0.63904,0.19725,0.69094,0.36003,0.000781033,0.000781033,0.000781033
32,3022.33,0.07428,0.53297,0.88269,0.5787,0.7477,0.68229,0.67568,0.14831,0.59709,0.32493,0.000770034,0.000770034,0.000770034
33,3112.23,0.07156,0.53612,0.8733,0.54211,0.74438,0.69286,0.69285,0.15851,0.61043,0.35265,0.000759035,0.000759035,0.000759035
34,3158.38,0.07042,0.53161,0.88009,0.61039,0.71328,0.69996,0.69996,0.16364,0.5658,0.36012,0.000748036,0.000748036,0.000748036
35,3199.6,0.06984,0.55183,0.88282,0.5633,0.81576,0.6589,0.65493,0.18502,0.54677,0.37384,0.000737037,0.000737037,0.000737037
36,3250.16,0.0702,0.517,0.88143,0.62399,0.72574,0.69321,0.69257,0.10543,0.50438,0.28946,0.000726038,0.000726038,0.000726038
37,3310.14,0.06689,0.53074,0.87757,0.5414,0.65488,0.6301,0.6301,0.10515,0.68713,0.28848,0.00071504,0.00071504,0.00071504
38,3413.53,0.06744,0.5451,0.88293,0.59663,0.76524,0.69536,0.69179,0.18846,0.5927,0.3735,0.000704041,0.000704041,0.000704041
39,3499.29,0.06938,0.51847,0.88033,0.5845,0.68505,0.69584,0.67961,0.19578,0.78868,0.35891,0.000693042,0.000693042,0.000693042
40,3619.49,0.06337,0.48173,0.87309,0.59808,0.73228,0.68269,0.68219,0.17965,0.69248,0.36349,0.000682043,0.000682043,0.000682043
41,3689.95,0.06577,0.50933,0.88355,0.45006,0.81865,0.69557,0.69557,0.12467,0.5955,0.29942,0.000671044,0.000671044,0.000671044
42,3768.97,0.06741,0.50959,0.88454,0.59499,0.72553,0.68696,0.68696,0.12664,0.56181,0.30489,0.000660045,0.000660045,0.000660045
43,3818.16,0.06464,0.5082,0.87283,0.64549,0.6843,0.69609,0.69603,0.1374,0.52852,0.32018,0.000649046,0.000649046,0.000649046
44,3902.48,0.05977,0.50871,0.87416,0.51505,0.76006,0.64605,0.62289,0.14628,0.72178,0.31805,0.000638047,0.000638047,0.000638047
45,4031.86,0.06142,0.51158,0.87542,0.59395,0.78731,0.70578,0.70578,0.12347,0.49752,0.30618,0.000627048,0.000627048,0.000627048
46,4086.97,0.06133,0.50804,0.88427,0.55796,0.7543,0.70119,0.70119,0.1194,0.55596,0.30121,0.000616049,0.000616049,0.000616049
47,4164.19,0.06302,0.532,0.88316,0.606,0.75512,0.70482,0.69606,0.13681,0.689,0.30097,0.000605051,0.000605051,0.000605051
48,4256.67,0.06613,0.51301,0.88643,0.63802,0.72745,0.71972,0.7197,0.14299,0.51732,0.31393,0.000594052,0.000594052,0.000594052
