epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,9086.38,0.06623,0.62236,0.8706,0.52874,0.60866,0.56243,0.56242,0.1304,0.55981,0.43629,0.005842,0.005842,0.005842
44,9326.38,0.06766,0.60905,0.8707,0.53137,0.61092,0.563,0.56299,0.13062,0.56054,0.43628,0.005743,0.005743,0.005743
45,9531,0.06668,0.62666,0.86869,0.53274,0.61602,0.56388,0.56388,0.13064,0.5595,0.4363,0.005644,0.005644,0.005644
46,9735.34,0.06541,0.61723,0.87053,0.53116,0.61116,0.56486,0.56485,0.13103,0.55878,0.43627,0.005545,0.005545,0.005545
47,9917.37,0.06351,0.62592,0.86933,0.52768,0.61344,0.56623,0.56622,0.13083,0.55837,0.43581,0.005446,0.005446,0.005446
48,10149.2,0.06251,0.60407,0.86971,0.52496,0.61213,0.56688,0.56687,0.13041,0.55793,0.43558,0.005347,0.005347,0.005347
49,10351.1,0.06389,0.6133,0.86895,0.52991,0.6069,0.56803,0.56802,0.13042,0.55769,0.43594,0.005248,0.005248,0.005248
50,10554.8,0.06361,0.60273,0.87117,0.54399,0.60486,0.56938,0.56937,0.12962,0.55709,0.43527,0.005149,0.005149,0.005149
51,10721.8,0.06227,0.5962,0.86923,0.54632,0.60507,0.57036,0.57035,0.12918,0.55709,0.4348,0.00505,0.00505,0.00505
52,10940.1,0.06093,0.60765,0.86717,0.53777,0.61328,0.57124,0.57123,0.12908,0.5566,0.4347,0.004951,0.004951,0.004951
53,11144.2,0.06144,0.61808,0.87283,0.53853,0.61439,0.57193,0.57193,0.12867,0.55612,0.4343,0.004852,0.004852,0.004852
54,11347.2,0.0595,0.61756,0.8677,0.54117,0.61489,0.57294,0.57293,0.12903,0.55561,0.43491,0.004753,0.004753,0.004753
55,11526,0.05979,0.60381,0.86958,0.54518,0.61202,0.57421,0.57419,0.12978,0.55552,0.43573,0.004654,0.004654,0.004654
56,11730.9,0.05946,0.59033,0.86699,0.54929,0.61138,0.57536,0.57535,0.13007,0.55513,0.43585,0.004555,0.004555,0.004555
57,11934.2,0.05892,0.6017,0.86913,0.55272,0.60982,0.57611,0.57609,0.13025,0.55503,0.43599,0.004456,0.004456,0.004456
58,12137.3,0.05928,0.60749,0.8735,0.55194,0.60943,0.57698,0.57696,0.13071,0.55457,0.43645,0.004357,0.004357,0.004357
59,12349.6,0.05986,0.58576,0.86771,0.55342,0.60816,0.57756,0.57754,0.13096,0.55467,0.43682,0.004258,0.004258,0.004258
60,12552.1,0.05736,0.60466,0.86797,0.55233,0.60808,0.5782,0.57819,0.13069,0.55475,0.4366,0.004159,0.004159,0.004159
61,12754.2,0.05768,0.59593,0.86789,0.55098,0.61205,0.57926,0.57925,0.13006,0.55427,0.43567,0.00406,0.00406,0.00406
62,12955.1,0.05603,0.60108,0.86669,0.55196,0.61225,0.57966,0.57965,0.1292,0.55387,0.43488,0.003961,0.003961,0.003961
63,13194.9,0.0553,0.58871,0.86845,0.55115,0.60866,0.58095,0.58094,0.12834,0.55291,0.43402,0.003862,0.003862,0.003862
64,13398.4,0.05435,0.58282,0.86671,0.5514,0.61535,0.58167,0.58166,0.12817,0.55298,0.43373,0.003763,0.003763,0.003763
65,13599.2,0.05406,0.59643,0.86748,0.55264,0.61004,0.5818,0.58179,0.12858,0.55289,0.43412,0.003664,0.003664,0.003664
66,13782,0.05383,0.60213,0.86823,0.55517,0.61676,0.58268,0.58267,0.12853,0.55243,0.4342,0.003565,0.003565,0.003565
67,14014.2,0.05444,0.5986,0.86886,0.55371,0.61867,0.5837,0.58369,0.12886,0.55221,0.43492,0.003466,0.003466,0.003466
68,14216.9,0.05144,0.58081,0.86514,0.55443,0.61786,0.58501,0.585,0.12769,0.55189,0.43352,0.003367,0.003367,0.003367
69,14419.7,0.05228,0.60225,0.86841,0.57031,0.60472,0.58531,0.5853,0.12079,0.54842,0.42402,0.003268,0.003268,0.003268
70,14583,0.05135,0.57689,0.86767,0.57738,0.60063,0.58632,0.58631,0.11342,0.54346,0.41428,0.003169,0.003169,0.003169
71,14803.5,0.05132,0.59031,0.86897,0.5746,0.60536,0.5874,0.58738,0.0912,0.52034,0.38543,0.00307,0.00307,0.00307
